PFAD,KNOTENZAHL,DUPLIKATION,VERLUST,HGT,EVOLUTIONSRATE,DISTRIBUTION_EXISTING,DISTRIBUTION_NON_EXISTING,MEDIAN,RECIPROCAL,METHOD,SCORE,DIFF
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_58,10,0.5,0.5,0.5,58,random.uniform,random.random,False,True,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_59,10,0.5,0.5,0.5,59,random.uniform,random.random,False,True,random,mul,0.9777777777777777
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_59,10,0.5,0.5,0.5,59,random.uniform,random.random,False,True,louvain,mul,0.9777777777777777
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_6,10,0.5,0.5,0.5,6,random.uniform,random.random,True,True,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_6,10,0.5,0.5,0.5,6,random.uniform,random.random,True,True,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_60,10,0.5,0.5,0.5,60,random.uniform,random.random,False,True,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_60,10,0.5,0.5,0.5,60,random.uniform,random.random,False,True,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_61,10,0.5,0.5,0.5,61,random.uniform,random.random,True,False,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_61,10,0.5,0.5,0.5,61,random.uniform,random.random,True,False,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_62,10,0.5,0.5,0.5,62,random.uniform,random.random,True,False,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_62,10,0.5,0.5,0.5,62,random.uniform,random.random,True,False,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_63,10,0.5,0.5,0.5,63,random.uniform,random.random,True,False,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_63,10,0.5,0.5,0.5,63,random.uniform,random.random,True,False,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_64,10,0.5,0.5,0.5,64,random.uniform,random.random,True,False,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_64,10,0.5,0.5,0.5,64,random.uniform,random.random,True,False,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_65,10,0.5,0.5,0.5,65,random.uniform,random.random,False,True,random,mul,0.8888888888888888
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_65,10,0.5,0.5,0.5,65,random.uniform,random.random,False,True,louvain,mul,0.8888888888888888
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_66,10,0.5,0.5,0.5,66,random.uniform,random.random,False,True,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_66,10,0.5,0.5,0.5,66,random.uniform,random.random,False,True,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_67,10,0.5,0.5,0.5,67,random.uniform,random.random,True,False,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_67,10,0.5,0.5,0.5,67,random.uniform,random.random,True,False,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_68,10,0.5,0.5,0.5,68,random.uniform,random.random,True,False,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_68,10,0.5,0.5,0.5,68,random.uniform,random.random,True,False,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_69,10,0.5,0.5,0.5,69,random.uniform,random.random,True,False,random,mul,0.9333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_69,10,0.5,0.5,0.5,69,random.uniform,random.random,True,False,louvain,mul,0.9333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_7,10,0.5,0.5,0.5,7,random.uniform,random.random,False,True,random,mul,0.9777777777777777
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_7,10,0.5,0.5,0.5,7,random.uniform,random.random,False,True,louvain,mul,0.9777777777777777
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_70,10,0.5,0.5,0.5,70,random.uniform,random.random,False,True,random,mul,0.9111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_70,10,0.5,0.5,0.5,70,random.uniform,random.random,False,True,louvain,mul,0.9111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_71,10,0.5,0.5,0.5,71,random.uniform,random.random,True,False,random,mul,0.9111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_71,10,0.5,0.5,0.5,71,random.uniform,random.random,True,False,louvain,mul,0.9111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_72,10,0.5,0.5,0.5,72,random.uniform,random.random,True,False,random,mul,0.8888888888888888
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_72,10,0.5,0.5,0.5,72,random.uniform,random.random,True,False,louvain,mul,0.8888888888888888
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_73,10,0.5,0.5,0.5,73,random.uniform,random.random,False,False,random,mul,0.7111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_73,10,0.5,0.5,0.5,73,random.uniform,random.random,False,False,louvain,mul,0.7111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_74,10,0.5,0.5,0.5,74,random.uniform,random.random,True,True,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_74,10,0.5,0.5,0.5,74,random.uniform,random.random,True,True,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_75,10,0.5,0.5,0.5,75,random.uniform,random.random,True,True,random,mul,0.7111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_75,10,0.5,0.5,0.5,75,random.uniform,random.random,True,True,louvain,mul,0.7111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_76,10,0.5,0.5,0.5,76,random.uniform,random.random,False,True,random,mul,0.9333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_76,10,0.5,0.5,0.5,76,random.uniform,random.random,False,True,louvain,mul,0.9333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_77,10,0.5,0.5,0.5,77,random.uniform,random.random,False,False,random,mul,0.9555555555555556
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_77,10,0.5,0.5,0.5,77,random.uniform,random.random,False,False,louvain,mul,0.9555555555555556
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_78,10,0.5,0.5,0.5,78,random.uniform,random.random,False,True,random,mul,0.9333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_78,10,0.5,0.5,0.5,78,random.uniform,random.random,False,True,louvain,mul,0.9333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_79,10,0.5,0.5,0.5,79,random.uniform,random.random,False,False,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_79,10,0.5,0.5,0.5,79,random.uniform,random.random,False,False,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_8,10,0.5,0.5,0.5,8,random.uniform,random.random,True,True,random,mul,0.8444444444444444
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_8,10,0.5,0.5,0.5,8,random.uniform,random.random,True,True,louvain,mul,0.8444444444444444
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_80,10,0.5,0.5,0.5,80,random.uniform,random.random,True,False,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_80,10,0.5,0.5,0.5,80,random.uniform,random.random,True,False,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_81,10,0.5,0.5,0.5,81,random.uniform,random.random,True,True,random,mul,0.9111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_81,10,0.5,0.5,0.5,81,random.uniform,random.random,True,True,louvain,mul,0.9111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_82,10,0.5,0.5,0.5,82,random.uniform,random.random,False,True,random,mul,0.9555555555555556
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_82,10,0.5,0.5,0.5,82,random.uniform,random.random,False,True,louvain,mul,0.9555555555555556
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_83,10,0.5,0.5,0.5,83,random.uniform,random.random,True,False,random,mul,0.8444444444444444
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_83,10,0.5,0.5,0.5,83,random.uniform,random.random,True,False,louvain,mul,0.8444444444444444
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_84,10,0.5,0.5,0.5,84,random.uniform,random.random,True,False,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_84,10,0.5,0.5,0.5,84,random.uniform,random.random,True,False,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_85,10,0.5,0.5,0.5,85,random.uniform,random.random,False,True,random,mul,0.7555555555555555
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_85,10,0.5,0.5,0.5,85,random.uniform,random.random,False,True,louvain,mul,0.7555555555555555
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_86,10,0.5,0.5,0.5,86,random.uniform,random.random,False,False,random,mul,0.8666666666666667
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_86,10,0.5,0.5,0.5,86,random.uniform,random.random,False,False,louvain,mul,0.8666666666666667
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_87,10,0.5,0.5,0.5,87,random.uniform,random.random,False,True,random,mul,0.7333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_87,10,0.5,0.5,0.5,87,random.uniform,random.random,False,True,louvain,mul,0.7333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_88,10,0.5,0.5,0.5,88,random.uniform,random.random,True,True,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_88,10,0.5,0.5,0.5,88,random.uniform,random.random,True,True,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_89,10,0.5,0.5,0.5,89,random.uniform,random.random,True,False,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_89,10,0.5,0.5,0.5,89,random.uniform,random.random,True,False,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_9,10,0.5,0.5,0.5,9,random.uniform,random.random,False,False,random,mul,0.9555555555555556
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_9,10,0.5,0.5,0.5,9,random.uniform,random.random,False,False,louvain,mul,0.9555555555555556
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_90,10,0.5,0.5,0.5,90,random.uniform,random.random,True,False,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_90,10,0.5,0.5,0.5,90,random.uniform,random.random,True,False,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_91,10,0.5,0.5,0.5,91,random.uniform,random.random,True,False,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_91,10,0.5,0.5,0.5,91,random.uniform,random.random,True,False,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_92,10,0.5,0.5,0.5,92,random.uniform,random.random,True,False,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_92,10,0.5,0.5,0.5,92,random.uniform,random.random,True,False,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_93,10,0.5,0.5,0.5,93,random.uniform,random.random,True,False,random,mul,0.9555555555555556
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_93,10,0.5,0.5,0.5,93,random.uniform,random.random,True,False,louvain,mul,0.9555555555555556
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_94,10,0.5,0.5,0.5,94,random.uniform,random.random,True,False,random,mul,0.9555555555555556
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_94,10,0.5,0.5,0.5,94,random.uniform,random.random,True,False,louvain,mul,0.9555555555555556
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_95,10,0.5,0.5,0.5,95,random.uniform,random.random,False,True,random,mul,0.9777777777777777
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_95,10,0.5,0.5,0.5,95,random.uniform,random.random,False,True,louvain,mul,0.9777777777777777
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_96,10,0.5,0.5,0.5,96,random.uniform,random.random,False,False,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_96,10,0.5,0.5,0.5,96,random.uniform,random.random,False,False,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_97,10,0.5,0.5,0.5,97,random.uniform,random.random,False,True,random,mul,0.9555555555555556
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_97,10,0.5,0.5,0.5,97,random.uniform,random.random,False,True,louvain,mul,0.9555555555555556
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_98,10,0.5,0.5,0.5,98,random.uniform,random.random,True,False,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_98,10,0.5,0.5,0.5,98,random.uniform,random.random,True,False,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_99,10,0.5,0.5,0.5,99,random.uniform,random.random,False,True,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_99,10,0.5,0.5,0.5,99,random.uniform,random.random,False,True,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_0,10,0.5,0.5,1.0,0,random.uniform,random.random,True,False,random,mul,0.7333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_0,10,0.5,0.5,1.0,0,random.uniform,random.random,True,False,louvain,mul,0.7333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_1,10,0.5,0.5,1.0,1,random.uniform,random.random,True,True,random,mul,0.7777777777777778
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_1,10,0.5,0.5,1.0,1,random.uniform,random.random,True,True,louvain,mul,0.7777777777777778
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_10,10,0.5,0.5,1.0,10,random.uniform,random.random,True,True,random,mul,0.9333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_10,10,0.5,0.5,1.0,10,random.uniform,random.random,True,True,louvain,mul,0.9333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_11,10,0.5,0.5,1.0,11,random.uniform,random.random,True,False,random,mul,0.7111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_11,10,0.5,0.5,1.0,11,random.uniform,random.random,True,False,louvain,mul,0.7111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_12,10,0.5,0.5,1.0,12,random.uniform,random.random,False,False,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_12,10,0.5,0.5,1.0,12,random.uniform,random.random,False,False,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_13,10,0.5,0.5,1.0,13,random.uniform,random.random,True,True,random,mul,0.9333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_13,10,0.5,0.5,1.0,13,random.uniform,random.random,True,True,louvain,mul,0.9333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_14,10,0.5,0.5,1.0,14,random.uniform,random.random,True,True,random,mul,0.7333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_14,10,0.5,0.5,1.0,14,random.uniform,random.random,True,True,louvain,mul,0.7333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_15,10,0.5,0.5,1.0,15,random.uniform,random.random,False,True,random,mul,0.8666666666666667
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_15,10,0.5,0.5,1.0,15,random.uniform,random.random,False,True,louvain,mul,0.8666666666666667
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_16,10,0.5,0.5,1.0,16,random.uniform,random.random,False,True,random,mul,0.8666666666666667
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_16,10,0.5,0.5,1.0,16,random.uniform,random.random,False,True,louvain,mul,0.8666666666666667
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_17,10,0.5,0.5,1.0,17,random.uniform,random.random,True,True,random,mul,0.8
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_17,10,0.5,0.5,1.0,17,random.uniform,random.random,True,True,louvain,mul,0.8
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_18,10,0.5,0.5,1.0,18,random.uniform,random.random,False,True,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_18,10,0.5,0.5,1.0,18,random.uniform,random.random,False,True,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_19,10,0.5,0.5,1.0,19,random.uniform,random.random,True,True,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_19,10,0.5,0.5,1.0,19,random.uniform,random.random,True,True,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_2,10,0.5,0.5,1.0,2,random.uniform,random.random,True,False,random,mul,0.9111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_2,10,0.5,0.5,1.0,2,random.uniform,random.random,True,False,louvain,mul,0.9111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_20,10,0.5,0.5,1.0,20,random.uniform,random.random,False,False,random,mul,0.4666666666666667
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_20,10,0.5,0.5,1.0,20,random.uniform,random.random,False,False,louvain,mul,0.4666666666666667
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_21,10,0.5,0.5,1.0,21,random.uniform,random.random,True,False,random,mul,0.8
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_21,10,0.5,0.5,1.0,21,random.uniform,random.random,True,False,louvain,mul,0.8
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_22,10,0.5,0.5,1.0,22,random.uniform,random.random,False,False,random,mul,0.8666666666666667
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_22,10,0.5,0.5,1.0,22,random.uniform,random.random,False,False,louvain,mul,0.8666666666666667
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_23,10,0.5,0.5,1.0,23,random.uniform,random.random,False,False,random,mul,0.8666666666666667
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_23,10,0.5,0.5,1.0,23,random.uniform,random.random,False,False,louvain,mul,0.8666666666666667
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_24,10,0.5,0.5,1.0,24,random.uniform,random.random,False,True,random,mul,0.6888888888888889
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_24,10,0.5,0.5,1.0,24,random.uniform,random.random,False,True,louvain,mul,0.6888888888888889
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_25,10,0.5,0.5,1.0,25,random.uniform,random.random,True,True,random,mul,0.6888888888888889
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_25,10,0.5,0.5,1.0,25,random.uniform,random.random,True,True,louvain,mul,0.6888888888888889
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_26,10,0.5,0.5,1.0,26,random.uniform,random.random,False,False,random,mul,0.5777777777777777
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_26,10,0.5,0.5,1.0,26,random.uniform,random.random,False,False,louvain,mul,0.5777777777777777
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_27,10,0.5,0.5,1.0,27,random.uniform,random.random,False,True,random,mul,0.8888888888888888
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_27,10,0.5,0.5,1.0,27,random.uniform,random.random,False,True,louvain,mul,0.8888888888888888
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_28,10,0.5,0.5,1.0,28,random.uniform,random.random,True,True,random,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_28,10,0.5,0.5,1.0,28,random.uniform,random.random,True,True,louvain,mul,1.0
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_29,10,0.5,0.5,1.0,29,random.uniform,random.random,False,False,random,mul,0.9777777777777777
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_29,10,0.5,0.5,1.0,29,random.uniform,random.random,False,False,louvain,mul,0.9777777777777777
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_3,10,0.5,0.5,1.0,3,random.uniform,random.random,True,False,random,mul,0.7333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_3,10,0.5,0.5,1.0,3,random.uniform,random.random,True,False,louvain,mul,0.7333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_30,10,0.5,0.5,1.0,30,random.uniform,random.random,True,False,random,mul,0.9777777777777777
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_30,10,0.5,0.5,1.0,30,random.uniform,random.random,True,False,louvain,mul,0.9777777777777777
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_31,10,0.5,0.5,1.0,31,random.uniform,random.random,True,True,random,mul,0.9333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_31,10,0.5,0.5,1.0,31,random.uniform,random.random,True,True,louvain,mul,0.9333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_32,10,0.5,0.5,1.0,32,random.uniform,random.random,False,False,random,mul,0.9333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_32,10,0.5,0.5,1.0,32,random.uniform,random.random,False,False,louvain,mul,0.9333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_33,10,0.5,0.5,1.0,33,random.uniform,random.random,False,True,random,mul,0.8888888888888888
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_33,10,0.5,0.5,1.0,33,random.uniform,random.random,False,True,louvain,mul,0.8888888888888888
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_34,10,0.5,0.5,1.0,34,random.uniform,random.random,True,True,random,mul,0.9555555555555556
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_34,10,0.5,0.5,1.0,34,random.uniform,random.random,True,True,louvain,mul,0.9555555555555556
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_35,10,0.5,0.5,1.0,35,random.uniform,random.random,True,False,random,mul,0.8888888888888888
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_35,10,0.5,0.5,1.0,35,random.uniform,random.random,True,False,louvain,mul,0.8888888888888888
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_36,10,0.5,0.5,1.0,36,random.uniform,random.random,True,True,random,mul,0.7111111111111111
